date,price,market_cap,mvrv,btc_price,fear_greed
2021-12-25,4099.92122180012,483805725306.05896,1.695293031797,50590.4508976622,39.0
2021-12-26,4070.35206282876,480356471354.03485,1.685400949064,50798.3065859147,37.0
2021-12-27,4044.38847749854,477323854844.0604,1.675074536921,50796.3776735827,40.0
2021-12-28,3806.11023553477,449223038035.5124,1.603086957922,47673.0440452367,41.0
2021-12-29,3638.66337872589,429472726157.11554,1.55070799753,46470.3215751023,27.0
2021-12-30,3708.0373351841,437679314133.7394,1.567299184349,47102.4630037989,22.0
2021-12-31,3686.9517918761,435213696992.3496,1.56431522976,46355.1173302747,28.0
2022-01-01,3761.05964026885,443989998321.9019,1.589122424097,47560.0093816482,21.0
2022-01-02,3832.36560987726,452429174354.97,1.611689295707,47352.5577565751,29.0
2022-01-03,3765.44034950322,444548274117.2104,1.589667892724,46453.432351841,29.0
2022-01-04,3796.64046078317,448242980435.2165,1.60131135617,45905.9611221508,23.0
2022-01-05,3545.75825844535,418628856566.12415,1.520192827414,43530.9440388662,24.0
2022-01-06,3413.23750263004,402991368628.69794,1.479652709139,43144.9652928112,15.0
2022-01-07,3190.12681209819,376653407264.55255,1.412036013464,41512.7845808299,18.0
2022-01-08,3092.88001665693,365184816978.98346,1.378343882824,41799.8128848627,10.0
2022-01-09,3154.84015575687,372503346874.9416,1.401598790128,41886.4985569842,23.0
2022-01-10,3079.86577586207,363636631911.7309,1.377075550056,41816.9510561075,23.0
2022-01-11,3241.95426534191,382767642994.3016,1.435530346022,42768.1786116306,21.0
2022-01-12,3372.8478100526,398215028021.8861,1.481299097411,43961.0265441262,22.0
2022-01-13,3253.07153477499,384072341193.07086,1.440390613729,42626.8653924605,21.0
2022-01-14,3308.71572647575,390634066567.61475,1.462013120562,43102.6476180596,21.0
2022-01-15,3334.44671624781,393681658307.69354,1.470791997292,43206.6744812975,23.0
2022-01-16,3356.33249970777,396274948183.30286,1.477549869623,43168.8596671537,21.0
2022-01-17,3211.12031502046,379137977560.9488,1.429403086454,42211.270399474,22.0
2022-01-18,3165.79673085915,373799460225.11066,1.413496866313,42431.2319670368,24.0
2022-01-19,3105.41949795441,366681698411.0703,1.409070858808,41787.722012858,24.0
2022-01-20,3011.87563880772,355642436480.8016,1.37672254684,40756.1261630625,24.0
2022-01-21,2565.0556484512,302877590300.80896,1.213208819024,36492.2872241379,19.0
2022-01-22,2400.82875043834,283486903274.0112,1.155968086506,34996.390965225,13.0
2022-01-23,2533.49403682057,299160671633.61053,1.211801860401,36271.0502650497,11.0
2022-01-24,2439.12303068381,288023313314.2561,1.179112079351,36659.7252206312,13.0
2022-01-25,2458.38200011689,290303674073.46466,1.190141405183,36952.586773232,12.0
2022-01-26,2467.10777206312,291339250006.67035,1.197375929314,36825.8245993571,23.0
2022-01-27,2412.6244704851,284907333431.5477,1.178841515893,37021.9371332554,20.0
2022-01-28,2545.54989713618,300610130478.91785,1.233770215634,37768.8474836353,24.0
2022-01-29,2593.19728784337,306248581536.96246,1.253308852252,38088.2912279953,24.0
2022-01-30,2610.55529894798,308311140628.4357,1.261024258313,37983.5063845704,29.0
2022-01-31,2686.26782933957,317263513418.3904,1.291356549369,38462.6724029807,20.0
2022-02-01,2795.5781528346,330176676062.7516,1.332830973677,38787.9640824079,26.0
2022-02-02,2686.64838047925,317315297598.9672,1.291181518663,36942.3307493279,28.0
2022-02-03,2670.65337931034,315436571253.7528,1.286310378165,37057.6521879018,20.0
2022-02-04,2969.93218322618,350800802013.3118,1.401955939056,41079.9060881356,20.0
2022-02-05,3017.60991642314,356456006867.45746,1.418887795014,41508.5816925774,33.0
2022-02-06,3049.37219111631,360233186220.1321,1.438813946666,42358.2251732905,37.0
2022-02-07,3145.37367592051,371588320600.71216,1.470835205318,43888.980119813,45.0
2022-02-08,3126.63435172414,369395588835.68976,1.462785747692,44167.4447945646,48.0
2022-02-09,3241.72396054939,383014056559.1854,1.502737686947,44405.0732042665,54.0
2022-02-10,3080.56548188194,363993338559.66187,1.442298413983,43614.3426960842,50.0
2022-02-11,2924.08046814728,345527783403.0372,1.383227223722,42357.3217416715,50.0
2022-02-12,2910.83617533606,343988805356.2671,1.378988008119,42173.4593962595,44.0
2022-02-13,2880.69652571596,340455424967.8945,1.367889326927,42195.5947451782,44.0
2022-02-14,2936.29826037405,347054493303.65027,1.390062322665,42646.1618590883,46.0
2022-02-15,3175.2582150789,375327152577.64575,1.478548849201,44511.9084880187,46.0
2022-02-16,3140.52647866745,371245915304.3328,1.464002052393,44065.7092673875,51.0
2022-02-17,2887.98329310345,341415846101.2936,1.36914742187,40610.024261543,52.0
2022-02-18,2784.71829456458,329224725190.61945,1.332168476152,40044.2204856809,30.0
