date,mvrv_zscore_raw,mvrv_zscore,ma_200w_ratio_raw,ma_200w,monthly_rsi_raw,monthly_rsi,pi_cycle_ratio_raw,pi_cycle,puell_raw,puell,fear_greed_raw,fear_greed
2024-03-21,0.18244401361409493,50,2.025856683466673,0,72.86961296854899,0,0.6901346649372168,100,1.4817548723855405,50,78.0,0
2024-03-22,0.1508906574836809,50,1.962581316931028,0,72.86961296854899,0,0.6911993810507592,100,1.6227014917202918,0,75.0,0
2024-03-23,0.15408928680710993,50,1.9872018761227208,0,72.86961296854899,0,0.6922564024503676,100,1.8804598069940102,0,73.0,0
2024-03-24,0.1962441724957407,50,2.0749398002284996,0,72.86961296854899,0,0.6932925187324244,100,1.971136399879223,0,74.0,0
2024-03-25,0.22579863592392468,50,2.1569101735595373,0,72.86961296854899,0,0.6943184148122754,100,1.6495666399993094,0,75.0,0
2024-03-26,0.2249409030540065,50,2.1549014945910807,0,72.86961296854899,0,0.6954103810311139,100,1.695752766562668,0,81.0,0
2024-03-27,0.21174094446008818,50,2.127393362177179,0,72.86961296854899,0,0.6964790707533268,100,1.698902964838393,0,83.0,0
2024-03-28,0.22999423410152933,50,2.1723551495332973,0,72.86961296854899,0,0.6975596166878132,100,1.9051819348846195,0,80.0,0
2024-03-29,0.21559670338498235,50,2.141610866350892,0,72.86961296854899,0,0.6986330205912373,100,1.7899422347026763,0,79.0,0
2024-03-30,0.21120344712144704,50,2.131033536214516,0,72.86961296854899,0,0.6996770152040781,100,1.9179130680267347,0,75.0,0
2024-03-31,0.23289463062129184,50,2.175952692150886,0,76.5834777734425,0,0.7011280508312654,100,1.7299331457231564,0,75.0,0
2024-04-01,0.20629086220024515,50,2.129320298079511,0,76.5834777734425,0,0.7023955851986982,100,1.835096532309135,0,79.0,0
2024-04-02,0.14220571941640378,50,1.996975938701148,0,76.5834777734425,0,0.7032381745604339,100,1.7344165008886105,0,79.0,0
2024-04-03,0.14940327200529324,50,2.0126769699952676,0,76.5834777734425,0,0.7040197838665535,100,1.6407007973192396,0,71.0,0
2024-04-04,0.18134258656201124,50,2.0802673880655087,0,76.5834777734425,0,0.7050493057286731,100,1.6469421101537636,0,70.0,0
2024-04-05,0.17302962295873694,50,2.0614515854887188,0,76.5834777734425,0,0.7059580944645363,100,1.7222007294984978,0,79.0,0
2024-04-06,0.18944740655552333,50,2.0961241252088083,0,76.5834777734425,0,0.7070647822029458,100,1.806249110321607,0,75.0,0
2024-04-07,0.19246736990927157,50,2.101190205187284,0,76.5834777734425,0,0.7080248855837517,100,2.016235854351652,0,78.0,0
2024-04-08,0.223353234910622,50,2.168537322273388,0,76.5834777734425,0,0.7091702285087367,100,1.9396788711566555,0,76.0,0
2024-04-09,0.18491565606056257,50,2.086086863920449,0,76.5834777734425,0,0.7100186989593922,100,1.7945357363406704,0,80.0,0
2024-04-10,0.2050835756764828,50,2.1287487491648234,0,76.5834777734425,0,0.7109329084321345,100,1.8869642184690902,0,78.0,0
2024-04-11,0.1965855331487808,50,2.10991390846256,0,76.5834777734425,0,0.7118480342451972,100,1.7366464926521743,0,76.0,0
2024-04-12,0.1543199836170869,50,2.018598747748961,0,76.5834777734425,0,0.7125893532234578,100,1.870264223717265,0,79.0,0
2024-04-13,0.11824064145630171,50,1.9396939028767823,0,76.5834777734425,0,0.7132345374602304,100,2.005501193098417,0,72.0,0
2024-04-14,0.133273658494544,50,1.9702810876335228,0,76.5834777734425,0,0.713892526516459,100,1.7834746082786215,0,72.0,0
2024-04-15,0.10118090057445546,50,1.9003905041140332,0,76.5834777734425,0,0.7144690686054055,100,1.842602360032436,0,74.0,0
2024-04-16,0.10561278606362674,50,1.9099074316151576,0,76.5834777734425,0,0.7149876560959469,100,1.8744869149915138,0,65.0,0
2024-04-17,0.07095581408022866,50,1.8341946354622682,0,76.5834777734425,0,0.7154550393183386,100,1.5913674738707173,0,67.0,0
2024-04-18,0.10077682047907495,50,1.8973814351349816,0,76.5834777734425,0,0.7161268319938241,100,1.6888551119148603,0,57.0,0
2024-04-19,0.10315495164533123,50,1.9027126104692031,0,76.5834777734425,0,0.7168240160970598,100,1.8375120311869906,0,66.0,0
2024-04-20,0.11911231141408705,50,1.9346001929917687,0,76.5834777734425,0,0.7175539797134672,100,2.771234064784923,0,66.0,0
2024-04-21,0.11964122192468651,50,1.934101642301133,0,76.5834777734425,0,0.7180655341900034,100,1.3044656810880697,50,72.0,0
2024-04-22,0.1464823341326817,50,1.990515494579142,0,76.5834777734425,0,0.71854134971972,100,1.2348029923233923,50,73.0,0
2024-04-23,0.13799086237211852,50,1.9715083134708227,0,76.5834777734425,0,0.7192234857621075,100,1.6777202044728494,0,71.0,0
2024-04-24,0.10301893959030033,50,1.9040940513046507,0,76.5834777734425,0,0.719596903478858,100,1.2479357148435248,50,72.0,0
2024-04-25,0.10716567749198941,50,1.9115086696849,0,76.5834777734425,0,0.7199660645085478,100,0.9280895871174119,50,72.0,0
2024-04-26,0.09661591388122773,50,1.8874634376911559,0,76.5834777734425,0,0.7203025768089525,100,0.8279990174318372,50,70.0,0
2024-04-27,0.09130283079205459,50,1.8750025146651892,0,76.5834777734425,0,0.7206277626973198,100,0.8054091717366233,50,67.0,0
2024-04-28,0.0841847924542849,50,1.8595634470000708,0,76.5834777734425,0,0.7205728929937699,100,0.797296512650244,50,65.0,0
2024-04-29,0.09647564440849896,50,1.8848425032208374,0,76.5834777734425,0,0.7206925634267615,100,0.7491656679163724,50,67.0,0
2024-04-30,0.05042789896208721,50,1.7864021373124654,0,66.08912947434989,50,0.7205186478078432,100,0.7684481140780322,50,67.0,0
2024-05-01,0.01623271960085497,50,1.7111495881694216,0,66.08912947434989,50,0.7202618319045795,100,0.6718524639279837,50,54.0,0
2024-05-02,0.03072466466837403,50,1.739582808929639,0,66.08912947434989,50,0.72043922450011,100,0.7369488840267915,50,43.0,50
2024-05-03,0.08334895613579041,50,1.849605687634311,0,66.08912947434989,50,0.7208461348706207,100,0.6763055162929702,50,48.0,50
2024-05-04,0.09553314906084202,50,1.8738091887026627,0,66.08912947434989,50,0.7214228033200784,100,0.7874290442240421,50,67.0,0
2024-05-05,0.09793750916238746,50,1.8771160958645825,0,66.08912947434989,50,0.7219200394181898,100,0.9084794301556213,50,69.0,0
2024-05-06,0.08558917608246917,50,1.8504329104619004,0,66.08912947434989,50,0.7222971948216821,100,0.6993979039530372,50,71.0,0
2024-05-07,0.07383077405621254,50,1.824083374280963,0,66.08912947434989,50,0.7226946198283204,100,0.6769480902079351,50,68.0,0
2024-05-08,0.05490836586530813,50,1.7836381670987833,0,66.08912947434989,50,0.7231240519937175,100,0.6802982064968625,50,64.0,0
2024-05-09,0.08113708692274094,50,1.8376222482321725,0,66.08912947434989,50,0.7236349288781773,100,0.7646742883838589,50,55.0,0
2024-05-10,0.051845962559518864,50,1.7744047075179332,0,66.08912947434989,50,0.7240235767029406,100,0.7817479709949056,50,66.0,0
2024-05-11,0.050815978771095116,50,1.7709562444508886,0,66.08912947434989,50,0.7244283942349473,100,0.8312362029321477,50,53.0,0
2024-05-12,0.058640924817564666,50,1.7861260374657977,0,66.08912947434989,50,0.7251425101974285,100,0.6996056143625053,50,56.0,0
2024-05-13,0.07830253351053,50,1.8264147597008855,0,66.08912947434989,50,0.7259047908571533,100,0.7751569278760873,50,57.0,0
2024-05-14,0.059314395808481565,50,1.7858105841074081,0,66.08912947434989,50,0.7265430865819447,100,0.7082404336250613,50,66.0,0
2024-05-15,0.12188239692624908,50,1.9206452565174963,0,66.08912947434989,50,0.7274496976819419,100,0.7536374483038968,50,64.0,0
2024-05-16,0.10692282122545778,50,1.889117583651402,0,66.08912947434989,50,0.7280628419741748,100,0.7846319452847433,50,70.0,0
2024-05-17,0.12911136399992304,50,1.935637421148661,0,66.08912947434989,50,0.7287635100641876,100,0.9014599016957372,50,74.0,0
2024-05-18,0.1290379423603828,50,1.933940852085196,0,66.08912947434989,50,0.7294681588189095,100,0.7257418548388814,50,73.0,0
2024-05-19,0.11865296461454572,50,1.9109571145148976,0,66.08912947434989,50,0.7299990399890178,100,0.8711923029674221,50,72.0,0
2024-05-20,0.18474566185224955,50,2.0508871266281514,0,66.08912947434989,50,0.73077142676807,100,0.8705877677950026,50,70.0,0
2024-05-21,0.169111472863791,50,2.0199889758545546,0,66.08912947434989,50,0.7315918705617884,100,0.838052816515928,50,76.0,0
2024-05-22,0.15221492300301992,50,1.9846981379689759,0,66.08912947434989,50,0.7322535425768087,100,0.9908148396801733,50,76.0,0
2024-05-23,0.13312301418858744,50,1.9445601630384612,0,66.08912947434989,50,0.7328314002193567,100,0.998103430803786,50,76.0,0
2024-05-24,0.14387537651274512,50,1.966580502688202,0,66.08912947434989,50,0.7334699175001974,100,0.9155845238478978,50,74.0,0
2024-05-25,0.15272045772886592,50,1.9834743332772162,0,66.08912947434989,50,0.7341557813060777,100,0.9133399551081849,50,76.0,0
2024-05-26,0.14059686168426086,50,1.9571479223663153,0,66.08912947434989,50,0.7347882758429425,100,0.9767560052114365,50,75.0,0
2024-05-27,0.1517204013487404,50,1.9806047693726634,0,66.08912947434989,50,0.7354170055243495,100,0.7256015615007155,50,74.0,0
2024-05-28,0.12201210477074352,50,1.949618775671296,0,66.08912947434989,50,0.7358646241688114,100,0.7568626268504915,50,72.0,0
2024-05-29,0.11132371261684179,50,1.9257635418270362,0,66.08912947434989,50,0.7361170064620209,100,0.8178687626324491,50,72.0,0
2024-05-30,0.12143164426102529,50,1.9460414068553753,0,66.08912947434989,50,0.7362424682147541,100,0.7299296757738609,50,73.0,0
2024-05-31,0.1075800952444763,50,1.9154631950592367,0,69.00094497197807,50,0.7362856787938442,100,0.9168244136327418,50,73.0,0
2024-06-01,0.11178798434293835,50,1.9228487020224692,0,69.00094497197807,50,0.736313839330499,100,0.8322639074084708,50,72.0,0
2024-06-02,0.1126309756897613,50,1.9232242908181536,0,69.00094497197807,50,0.7361547176854519,100,0.8126734569510438,50,73.0,0
2024-06-03,0.1247770700892589,50,1.9501015414875664,0,69.00094497197807,50,0.7361103321938377,100,0.9321999068934423,50,73.0,0
2024-06-04,0.14634592917089548,50,1.9964549313163715,0,69.00094497197807,50,0.7360061401970063,100,0.8108907489245772,50,73.0,0
2024-06-05,0.15202961638741905,50,2.0091363651426537,0,69.00094497197807,50,0.7360075273480924,100,0.7922165109466315,50,75.0,0
2024-06-06,0.14544251764293153,50,1.9983064881741055,0,69.00094497197807,50,0.735963406272014,100,0.8645808141172303,50,78.0,0
2024-06-07,0.12515151383520282,50,1.9550881703126042,0,69.00094497197807,50,0.7359224970444995,100,1.3497840656042739,50,77.0,0
2024-06-08,0.12433490297070077,50,1.9520340900185489,0,69.00094497197807,50,0.7358280216306219,100,1.2127246931814633,50,72.0,0
2024-06-09,0.1284020694650109,50,1.959153777734176,0,69.00094497197807,50,0.7357829316861704,100,0.9654686912044622,50,75.0,0
2024-06-10,0.12542024154206485,50,1.9518852191934706,0,69.00094497197807,50,0.7356677025835854,100,0.8761838989551518,50,72.0,0
2024-06-11,0.09556211284282487,50,1.8908196251616098,0,69.00094497197807,50,0.7355164442591781,100,0.7284848059902921,50,74.0,0
2024-06-12,0.1059963073007792,50,1.9123807451795136,0,69.00094497197807,50,0.7354302562845989,100,0.8614580747356212,50,72.0,0
2024-06-13,0.0868020491829989,50,1.87022071944573,0,69.00094497197807,50,0.7353350998658569,100,0.8756306844583027,50,70.0,0
2024-06-14,0.07589211858866797,50,1.8457794039042583,0,69.00094497197807,50,0.7351197899670266,100,0.7682382151979439,50,74.0,0
2024-06-15,0.07844081310581297,50,1.8500010569246996,0,69.00094497197807,50,0.734905044318748,100,0.7822760416562856,50,74.0,0
2024-06-16,0.08376359132154984,50,1.8596417621363162,0,69.00094497197807,50,0.7344347268726835,100,0.9103447588836285,50,71.0,0
2024-06-17,0.08145504334326563,50,1.8537675534387263,0,69.00094497197807,50,0.7337360296247272,100,0.7819617248674001,50,71.0,0
2024-06-18,0.06327347368793897,50,1.8136002497826207,0,69.00094497197807,50,0.732415820666912,100,0.8390908530371194,50,74.0,0
2024-06-19,0.059768837849756805,50,1.8051904124431064,0,69.00094497197807,50,0.7311804998455439,100,0.7530154850748834,50,64.0,0
2024-06-20,0.0598892725637033,50,1.80381759288525,0,69.00094497197807,50,0.7298163293024146,100,0.756155631608647,50,60.0,0
2024-06-21,0.04854240761860605,50,1.7794010494661487,0,69.00094497197807,50,0.7284778041146616,100,0.7490985008257446,50,63.0,0
2024-06-22,0.048360656975253484,50,1.7823207076179886,0,69.00094497197807,50,0.7270584524738682,100,0.8194895815631311,50,53.0,0
2024-06-23,0.03629144702381091,50,1.7551966737749118,0,69.00094497197807,50,0.7250919653283983,100,0.587307593590407,50,55.0,0
2024-06-24,-0.003762564530506958,50,1.6680855586305225,0,69.00094497197807,50,0.7233858639000511,100,0.7833048112532559,50,51.0,0
2024-06-25,0.01569010160427131,50,1.7073736648336497,0,69.00094497197807,50,0.7215640491475127,100,0.6291915936842916,50,30.0,50
2024-06-26,0.0032485933161981242,50,1.6795986167722723,0,69.00094497197807,50,0.7195946033020499,100,0.6256081571391318,50,46.0,50
2024-06-27,0.011907327055874911,50,1.6993369904721778,0,69.00094497197807,50,0.717596211818972,100,0.6722300042621207,50,40.0,50
2024-06-28,-0.004788065599663574,50,1.662779554187628,0,69.00094497197807,50,0.715473027283687,100,0.6855512626041397,50,47.0,50
2024-06-29,0.0028217066528461393,50,1.6773062062407291,0,69.00094497197807,50,0.713351098541168,100,0.7745624028692171,50,30.0,50
2024-06-30,0.027214595580189814,50,1.7271921218635142,0,64.89341424619974,50,0.711013958794834,100,0.6038650097252194,50,47.0,50
2024-07-01,0.027579779641922923,50,1.7274397428352544,0,64.89341424619974,50,0.7087592939148083,100,0.7370106724027844,50,53.0,0
2024-07-02,0.01700973613779597,50,1.7035854748297292,0,64.89341424619974,50,0.7062984514414449,100,0.752347153788372,50,51.0,0
2024-07-03,-0.007556699580950833,50,1.6522318085415566,0,64.89341424619974,50,0.7039057503876728,100,0.7437519544865862,50,50.0,0
2024-07-04,-0.043794002064279025,50,1.5740007840207397,0,64.89341424619974,50,0.7015679473022067,100,0.6663218439369694,50,44.0,50
2024-07-05,-0.05391689202535863,50,1.55348022006844,0,64.89341424619974,50,0.699588437925731,100,0.5587142383451771,50,29.0,50
2024-07-06,-0.033825219349863316,50,1.594108547449253,0,64.89341424619974,50,0.6974162702238905,100,0.7800480182519123,50,26.0,50
2024-07-07,-0.06204242050490508,50,1.5339962874593418,0,64.89341424619974,50,0.695200416204343,100,0.653616837203937,50,29.0,50
2024-07-08,-0.05385690591233555,50,1.54843358578637,0,64.89341424619974,50,0.6935389447315481,100,0.7228179951204632,50,28.0,50
2024-07-09,-0.037429705248774904,50,1.582176632071924,0,64.89341424619974,50,0.6913936666867243,100,0.7135515370445209,50,27.0,50
2024-07-10,-0.04114190136736604,50,1.5736407601000912,0,64.89341424619974,50,0.6894754032048078,100,0.6442676655589217,50,28.0,50
2024-07-11,-0.04652682227409004,50,1.5609181909610506,0,64.89341424619974,50,0.6877217641625938,100,0.6559279040248578,50,29.0,50
2024-07-12,-0.039509671313834094,50,1.5744829769525646,0,64.89341424619974,50,0.6859253912593241,100,0.7035812086370995,50,25.0,100
2024-07-13,-0.020546776024680496,50,1.612950037545121,0,64.89341424619974,50,0.6839386532877775,100,0.7547331846471544,50,25.0,100
2024-07-14,0.0012654635834391354,50,1.6571551259523214,0,64.89341424619974,50,0.6817854904570313,100,0.8170176687615319,50,33.0,50
2024-07-15,0.04833778676831486,50,1.756339731510143,0,64.89341424619974,50,0.6798354300522653,100,0.7747255780913727,50,52.0,0
2024-07-16,0.051645744393593235,50,1.7649013678870393,0,64.89341424619974,50,0.6780010489440472,100,0.7697859296119209,50,65.0,0
2024-07-17,0.039366924088012956,50,1.7382444211263015,0,64.89341424619974,50,0.6759646465472148,100,0.8338060690561374,50,69.0,0
2024-07-18,0.035745986338963504,50,1.730591890650783,0,64.89341424619974,50,0.6740122551100534,100,0.6663617302972413,50,61.0,0
2024-07-19,0.06960928618596952,50,1.8036069391414713,0,64.89341424619974,50,0.6722348293526652,100,0.7810795522755841,50,60.0,0
2024-07-20,0.07477926835944021,50,1.8132534305750694,0,64.89341424619974,50,0.6703423482066727,100,0.8901206037282438,50,74.0,0
2024-07-21,0.08558210725992177,50,1.8347430870231223,0,64.89341424619974,50,0.6686383900605966,100,0.9149271802197114,50,74.0,0
2024-07-22,0.077998037961408,50,1.8186870023687747,0,64.89341424619974,50,0.667314017262586,100,1.011841280006385,50,70.0,0
2024-07-23,0.05452463701849491,50,1.773204384458921,0,64.89341424619974,50,0.6658778679952269,100,0.9092890666132228,50,71.0,0
2024-07-24,0.04701555408171067,50,1.7561985962243105,0,64.89341424619974,50,0.6641967853248522,100,0.7495916939338281,50,69.0,0
2024-07-25,0.051060727975740565,50,1.7642438326471288,0,64.89341424619974,50,0.6625856938237373,100,0.8403256902545205,50,68.0,0
2024-07-26,0.07820344052967307,50,1.8210388495790164,0,64.89341424619974,50,0.6609840077809889,100,0.8669613465052955,50,68.0,0
2024-07-27,0.07962525776010292,50,1.8234642814138908,0,64.89341424619974,50,0.6593753799645092,100,0.8379310635234121,50,72.0,0
2024-07-28,0.08051502916109497,50,1.8239597607322018,0,64.89341424619974,50,0.6575615131657033,100,0.8074719648686218,50,71.0,0
2024-07-29,0.06294145273576388,50,1.7871660896276638,0,64.89341424619974,50,0.6559320208430911,100,1.0027639392681218,50,74.0,0
2024-07-30,0.0536901272277888,50,1.767117777094206,0,64.89341424619974,50,0.6541269302405175,100,0.7921754896858598,50,67.0,0
2024-07-31,0.03445649640695465,50,1.7253945827856125,0,65.80892150335089,50,0.6522826602710349,100,0.7433972337362946,50,61.0,0
2024-08-01,0.039866687284670965,50,1.7365893978318399,0,65.80892150335089,50,0.650661311493556,100,0.7449457355292445,50,52.0,0
2024-08-02,-0.006894277051905532,50,1.6371854229979712,0,65.80892150335089,50,0.6490589222909289,100,0.6380235797458128,50,57.0,0
2024-08-03,-0.017525862817380326,50,1.6138596666172864,0,65.80892150335089,50,0.6473223085208165,100,0.6666024316144968,50,37.0,50
2024-08-04,-0.04807202824613209,50,1.549114742530547,0,65.80892150335089,50,0.6456722528998031,100,0.6892429848681906,50,34.0,50
2024-08-05,-0.09752920230407788,50,1.442640226108293,0,65.80892150335089,50,0.6437799798190602,100,0.6630695338530134,50,26.0,50
2024-08-06,-0.0750276228975692,50,1.4865903331526913,0,65.80892150335089,50,0.6422005415880215,100,0.6209307456066048,50,17.0,100
2024-08-07,-0.08681922085201624,50,1.4610179515671389,0,65.80892150335089,50,0.640398531520799,100,0.5988774740952071,50,29.0,50
2024-08-08,-0.0004476681569343797,50,1.6390899668603656,0,65.80892150335089,50,0.6389294836608549,100,0.616178891426545,50,20.0,100
2024-08-09,-0.016335236317465553,50,1.6061326367091822,0,65.80892150335089,50,0.6372975246562511,100,0.6280938173065544,50,48.0,50
2024-08-10,-0.015424085141117235,50,1.6086100293759134,0,65.80892150335089,50,0.635673377418567,100,0.620547943459243,50,40.0,50
2024-08-11,-0.04151870436033847,50,1.553429018150526,0,65.80892150335089,50,0.6337739180697339,100,0.7788592209532758,50,39.0,50
2024-08-12,-0.03446228814729229,50,1.5667495259587947,0,65.80892150335089,50,0.6319615789487764,100,0.642218709291821,50,25.0,100
2024-08-13,-0.019753561769317994,50,1.5954003408089679,0,65.80892150335089,50,0.6304675117732148,100,0.7155415579776158,50,31.0,50
2024-08-14,-0.041211230760591126,50,1.549330600516601,0,65.80892150335089,50,0.6288465970437824,100,0.6323622036468985,50,30.0,50
2024-08-15,-0.05650122908241903,50,1.5165106256236236,0,65.80892150335089,50,0.6271856533422341,100,0.7520853687021687,50,29.0,50
2024-08-16,-0.03999158182776595,50,1.5488811929002007,0,65.80892150335089,50,0.6256243767505831,100,0.6609849428155353,50,27.0,50
2024-08-17,-0.03374895319893722,50,1.560284632735891,0,65.80892150335089,50,0.6241368541348361,100,0.6996286662312506,50,25.0,100
2024-08-18,-0.041819833155073725,50,1.5425955370317663,0,65.80892150335089,50,0.6225432843527154,100,0.7462456390121247,50,31.0,50
2024-08-19,-0.03400188653815785,50,1.5574273456625825,0,65.80892150335089,50,0.6212701646712838,100,0.6074155726418872,50,28.0,50
2024-08-20,-0.037591701816639664,50,1.548503532672339,0,65.80892150335089,50,0.6202045441359817,100,0.7192825802607618,50,30.0,50
2024-08-21,-0.012123444870165565,50,1.599695416111535,0,65.80892150335089,50,0.6191587294839447,100,0.699223917243435,50,26.0,50
2024-08-22,-0.021881021616551886,50,1.5789705888129506,0,65.80892150335089,50,0.6177604212594426,100,0.9077041578309686,50,39.0,50
2024-08-23,0.024643175430587638,50,1.674427276601792,0,65.80892150335089,50,0.6164757842707349,100,0.8014255179775743,50,34.0,50
2024-08-24,0.023079075962419704,50,1.6706575321680461,0,65.80892150335089,50,0.6151755739760201,100,0.7945773137137309,50,56.0,0
2024-08-25,0.02897351751143394,50,1.6814343549625987,0,65.80892150335089,50,0.6139766805808407,100,0.674141650458008,50,54.0,0
2024-08-26,0.009273723058383337,50,1.6404256928599241,0,65.80892150335089,50,0.6127512342341752,100,0.6870774185789267,50,55.0,0
2024-08-27,-0.033721135998203734,50,1.5496261321345082,0,65.80892150335089,50,0.6114873075922572,100,0.7061894902346926,50,48.0,50
2024-08-28,-0.04026780165119288,50,1.5366792116028625,0,65.80892150335089,50,0.6100510819697341,100,0.7630348091048926,50,30.0,50
2024-08-29,-0.03721760795363288,50,1.5415807490062807,0,65.80892150335089,50,0.6088245956692553,100,0.6332069685418007,50,29.0,50
2024-08-30,-0.03979919843494961,50,1.5351694882157778,0,65.80892150335089,50,0.6076005172736448,100,0.6639886738624038,50,34.0,50
2024-08-31,-0.04233182835038293,50,1.5291388780315767,0,60.73715750608034,50,0.6063168090669411,100,0.6934398155353395,50,29.0,50
2024-09-01,-0.06289789871848143,50,1.486160535463619,0,60.73715750608034,50,0.6048261311482656,100,0.6523662261737918,50,26.0,50
2024-09-02,-0.03973407958661046,50,1.5317720425309893,0,60.73715750608034,50,0.6035584247648673,100,0.7747029582768062,50,26.0,50
2024-09-03,-0.05896022680838032,50,1.491179632208993,0,60.73715750608034,50,0.6018261125768593,100,0.6904427711809528,50,26.0,50
2024-09-04,-0.054040850017409145,50,1.5001978671503156,0,60.73715750608034,50,0.6002040143040643,100,0.6909117755713782,50,27.0,50
2024-09-05,-0.07834265579606833,50,1.4494690787850728,0,60.73715750608034,50,0.5983242240769644,100,0.7082784234775574,50,29.0,50
2024-09-06,-0.10718138529607764,50,1.3897487328460227,0,60.73715750608034,50,0.5963288028898983,100,0.6415334304226241,50,22.0,100
2024-09-07,-0.10418268567855384,50,1.3946128761689611,0,60.73715750608034,50,0.5944120202778518,100,0.6817695368543571,50,23.0,100
2024-09-08,-0.09393870192863775,50,1.4140377458293374,0,60.73715750608034,50,0.5921148889594166,100,0.7204744044485352,50,29.0,50
2024-09-09,-0.0653090747395189,50,1.471583853342158,0,60.73715750608034,50,0.5900286791746193,100,0.6521193219777306,50,26.0,50
2024-09-10,-0.058505715818538084,50,1.4840453613377318,0,60.73715750608034,50,0.5880708394068584,100,0.6243154427806109,50,33.0,50
2024-09-11,-0.06176920706754231,50,1.4763437653935165,0,60.73715750608034,50,0.5862214490796995,100,0.4849489800444466,100,37.0,50
2024-09-12,-0.05279908240907899,50,1.4935945510509738,0,60.73715750608034,50,0.5843662832132489,100,0.7036742651510225,50,31.0,50
2024-09-13,-0.023099252342791424,50,1.5543192760527023,0,60.73715750608034,50,0.5825846367766385,100,0.5700097351868844,50,32.0,50
2024-09-14,-0.03003526498540808,50,1.5394790363003714,0,60.73715750608034,50,0.5808536130280623,100,0.6664865186316241,50,50.0,0
2024-09-15,-0.041337304309545554,50,1.515774881160741,0,60.73715750608034,50,0.5790365224621307,100,0.7122647005938385,50,51.0,0
2024-09-16,-0.05308885470363353,50,1.4915078004310482,0,60.73715750608034,50,0.5772498664425595,100,0.5844393196432675,50,39.0,50
2024-09-17,-0.02780743608816591,50,1.5418131405869306,0,60.73715750608034,50,0.5756349697637715,100,0.7386983577504322,50,33.0,50
2024-09-18,-0.014859287083823286,50,1.5679023253176034,0,60.73715750608034,50,0.57402719613203,100,0.6533977404829834,50,45.0,50
2024-09-19,0.00578886231755303,50,1.6097539388216513,0,60.73715750608034,50,0.5725862462449779,100,0.6179555256602247,50,49.0,50
2024-09-20,0.00653664587813958,50,1.6125162705689624,0,60.73715750608034,50,0.5711466934406485,100,0.7248401221950306,50,54.0,0
2024-09-21,0.008958771075906907,50,1.6166578693126443,0,60.73715750608034,50,0.5697171475752746,100,0.6685456546153045,50,54.0,0
2024-09-22,0.011339194593664583,50,1.6205365220669248,0,60.73715750608034,50,0.568217652196812,100,0.6710799613868315,50,52.0,0
2024-09-23,0.007331092295659065,50,1.6132013908431782,0,60.73715750608034,50,0.5665590599338554,100,0.7305347926673117,50,50.0,0
2024-09-24,0.01950311304690546,50,1.6374981664507506,0,60.73715750608034,50,0.5649108794577531,100,0.7733727832521947,50,54.0,0
2024-09-25,0.002310147773739751,50,1.6035505399268564,0,60.73715750608034,50,0.563208451569919,100,0.7212793904966661,50,59.0,0
2024-09-26,0.026673039794361617,50,1.6529225316701017,0,60.73715750608034,50,0.5617344223930011,100,0.6794907433712009,50,50.0,0
2024-09-27,0.034873750918503,50,1.6694851779880382,0,60.73715750608034,50,0.5603089635823019,100,0.7236507354442854,50,61.0,0
2024-09-28,0.0343065833445202,50,1.6681040615587936,0,60.73715750608034,50,0.55886268850322,100,0.682881428890243,50,64.0,0
2024-09-29,0.03213428456502067,50,1.6628008619942323,0,60.73715750608034,50,0.5574364383900188,100,0.7995570927732416,50,63.0,0
2024-09-30,0.002240182421484101,50,1.6017906151277481,0,63.038994973261914,50,0.5561018820341994,100,0.6898946433757884,50,61.0,0
2024-10-01,-0.02790830724532578,50,1.53980471802937,0,63.038994973261914,50,0.5545748008442412,100,0.7855111306377718,50,50.0,0
2024-10-02,-0.03000521365670494,50,1.5342991410974307,0,63.038994973261914,50,0.5531567918546778,100,0.7727689401509199,50,42.0,50
2024-10-03,-0.028978436790892022,50,1.5351551051039036,0,63.038994973261914,50,0.5518228291795026,100,0.7532371503777652,50,37.0,50
2024-10-04,-0.013169959657614437,50,1.5664518684291842,0,63.038994973261914,50,0.55057163304478,100,0.8423266609239797,50,41.0,50
2024-10-05,-0.013596957318127484,50,1.5646842796408098,0,63.038994973261914,50,0.5492958229724398,100,0.741115043079255,50,49.0,50
2024-10-06,-0.004215269402346831,50,1.5826019390210873,0,63.038994973261914,50,0.548077032667039,100,0.7537688335839995,50,50.0,0
2024-10-07,-0.009195020811813366,50,1.5719676201936228,0,63.038994973261914,50,0.5470359762641223,100,0.8073741118906584,50,50.0,0
2024-10-08,-0.01960638131116947,50,1.5634278968737474,0,63.038994973261914,50,0.5460273487275065,100,0.8296876289237212,50,49.0,50
2024-10-09,-0.038511501600379555,50,1.5242495245001897,0,63.038994973261914,50,0.5449576189098484,100,0.6286348297104499,50,49.0,50
2024-10-10,-0.0431778155086747,50,1.5131988020580986,0,63.038994973261914,50,0.5439265929813024,100,0.7587982554263338,50,39.0,50
2024-10-11,-0.017525570127602887,50,1.5682701063212776,0,63.038994973261914,50,0.5429942787285773,100,0.7326380831731969,50,32.0,50
2024-10-12,-0.008580808871088969,50,1.5855958607754517,0,63.038994973261914,50,0.5421817884438543,100,0.7625035859933991,50,49.0,50
2024-10-13,-0.014429279439256178,50,1.573241606770713,0,63.038994973261914,50,0.5416079200704432,100,0.7051139342891315,50,50.0,0
