date,price,market_cap,mvrv,miner_revenue,fear_greed
2022-10-26,20797.0308258328,399097328311.379,0.983939477562,20391787.49715678,33.0
2022-10-27,20280.1751280538,389195921538.64905,0.959624512348,17781054.472137854,32.0
2022-10-28,20604.6138535944,395442686247.225,0.975004031923,20657842.562491424,30.0
2022-10-29,20803.8999205143,399285967648.70013,0.98443454901,18889102.554937232,34.0
2022-10-30,20616.7033766803,395710529271.3392,0.975832100659,17765496.375039846,34.0
2022-10-31,20490.8581808884,393317251848.5653,0.97009674747,22491183.834946454,31.0
2022-11-01,20483.966530976,393203403802.07855,0.970049689813,19035680.24022811,30.0
2022-11-02,20148.2845537697,386775127359.09686,0.954490976446,15923465.095997136,30.0
2022-11-03,20198.1111860316,387752323864.0792,0.956986021054,21427249.233947724,30.0
2022-11-04,21157.2449275278,406182308414.37366,1.000981821699,17095479.28911212,30.0
2022-11-05,21283.4715999416,408625727281.5159,1.007111287598,20477935.245340105,38.0
2022-11-06,20946.8030359439,402179894315.6349,0.991409279364,18479805.99848374,40.0
2022-11-07,20568.5651183518,394936214963.7293,0.976088727485,19052783.19726433,33.0
2022-11-08,18520.971163647,355639311703.4768,0.880744871078,20378818.583838027,31.0
2022-11-09,15758.2912819988,302605063696.8061,0.753958696179,16756916.904897429,29.0
2022-11-10,17541.5602866745,336865135843.0826,0.839903712816,15963715.774192441,22.0
2022-11-11,16916.8506312098,324882485889.16296,0.811340136624,14900952.885684296,25.0
2022-11-12,16771.2426718293,322103638475.01587,0.806378353685,17874099.03663277,21.0
2022-11-13,16320.4983375219,313459931493.43146,0.785273663056,13715309.636890972,22.0
2022-11-14,16629.4784146698,319407146559.77606,0.801361740695,13223056.11507164,24.0
2022-11-15,16855.59378609,323766538003.8617,0.81368542899,16924308.163784713,22.0
2022-11-16,16659.6063345996,320017579504.2511,0.806089820633,16237808.609929381,23.0
2022-11-17,16675.1790204559,320331100560.6855,0.81024033294,15097004.518378556,20.0
2022-11-18,16661.5229576271,320083241544.82635,0.818509642211,15266118.620391032,23.0
2022-11-19,16696.0040581531,320760994779.17206,0.820610369081,15732345.425249888,23.0
2022-11-20,16246.8446992987,312146945942.77655,0.799184425512,15982750.015998334,24.0
2022-11-21,15778.0174047341,303152194386.4471,0.777592696604,13533870.26017263,21.0
2022-11-22,16172.8893445354,310751834009.56635,0.79805211183,12966806.15387219,22.0
2022-11-23,16574.0617299825,318474713411.88574,0.817451445016,15202435.491253067,22.0
2022-11-24,16583.5243445354,318669910367.05646,0.81837142484,13846331.44830637,20.0
2022-11-25,16522.3887767388,317507827540.0432,0.816011276502,13127718.390905542,20.0
2022-11-26,16448.6413077148,316101841086.03455,0.812740435671,11674337.0162286,22.0
2022-11-27,16436.0707688486,315874237356.33,0.812332752733,14358617.123247962,26.0
2022-11-28,16212.5814161309,311593224390.96533,0.802349876662,14875224.88563531,28.0
2022-11-29,16443.0368199883,316035861020.9537,0.814147810046,13816257.51734792,26.0
2022-11-30,17176.8986914085,330155532207.7363,0.850801464317,15034912.97575721,29.0
2022-12-01,16961.2918042081,326027592017.76044,0.840529289057,17271537.924430106,27.0
2022-12-02,17075.1091370544,328228712887.5605,0.84670015577,13741034.339038419,27.0
2022-12-03,16899.5073831093,324867019678.67773,0.838232388894,14299138.04252222,27.0
2022-12-04,17121.7149824664,329153600280.11,0.84968361727,15184340.833291633,26.0
2022-12-05,16961.3517866745,326086201568.41547,0.84468600446,16039165.975407021,26.0
2022-12-06,17070.5158281707,328199310631.1556,0.850384196971,14725089.485199377,25.0
2022-12-07,16848.2518243717,323944154279.1225,0.839503933452,18475685.995101217,29.0
2022-12-08,17231.4563223261,331330076551.5836,0.858945882155,17938099.11542059,25.0
2022-12-09,17136.1490008767,329513766613.9268,0.854978591377,16800417.04720075,26.0
2022-12-10,17124.2146797195,329300761676.0754,0.854415449082,17384313.195406716,27.0
2022-12-11,17094.3606592636,328742369908.81226,0.853211507586,15911653.689838963,26.0
2022-12-12,17195.5249962011,330703233431.764,0.858539391858,15426960.975362785,27.0
2022-12-13,17774.9166320865,341864385936.1696,0.887729303381,18300370.852563936,27.0
2022-12-14,17809.7240835769,342550310001.91003,0.890254354657,16824168.350794345,30.0
2022-12-15,17344.0544569258,333608737800.18677,0.86728278142,15628685.822634194,31.0
2022-12-16,16606.1101750438,319428047892.88965,0.830992951979,14457172.527777765,29.0
2022-12-17,16774.3853702513,322679384960.55084,0.839657772493,15352368.055325923,28.0
2022-12-18,16776.1159254822,322727877320.70087,0.839875774864,15369367.34579528,26.0
2022-12-19,16424.1313857393,315970590232.1877,0.823536056851,14497991.473721288,29.0
2022-12-20,16901.8169362946,325175184915.4376,0.847633081501,15203920.126164537,29.0
2022-12-21,16800.5329707773,323241590694.86566,0.843195618816,15330046.709449464,26.0
2022-12-22,16814.2225791935,323519164532.47,0.844194325117,14445678.738210894,28.0
2022-12-23,16780.5169798363,322884484946.6077,0.842886604017,14192911.730580632,27.0
2022-12-24,16837.612170076,323992454902.6669,0.84590101132,9886179.74795384,29.0
2022-12-25,16824.8389736996,323761497306.50684,0.845706555551,15073742.939776683,29.0
2022-12-26,16879.9382273524,324835384948.265,0.848591013908,14104102.296292609,28.0
2022-12-27,16698.9112708942,321363727065.9362,0.8399359586,12489766.06688427,27.0
2022-12-28,16536.2942001753,318251590263.80304,0.83299277844,17844731.47947442,28.0
2022-12-29,16630.5931551724,320081089139.22046,0.838526883526,14977089.738394096,28.0
2022-12-30,16593.6888287551,319387194706.514,0.836965256607,16715350.712628447,28.0
2022-12-31,16524.2178024547,318066160917.6291,0.835246001939,16375895.467673866,25.0
2023-01-01,16606.7520432496,319670907154.7215,0.839542831106,16173353.596591791,26.0
2023-01-02,16688.7192729398,321265002247.2439,0.843780085391,16447340.744624749,27.0
2023-01-03,16670.0773836937,320922182113.7682,0.843211245785,16511361.794084923,26.0
2023-01-04,16848.3660391584,324369544293.4295,0.852695347503,15514421.553151188,29.0
2023-01-05,16824.8001826417,323932356386.7127,0.851818124476,17190903.00793761,29.0
2023-01-06,16957.8622738165,326513313120.37085,0.858998530318,19587656.115701865,26.0
2023-01-07,16942.6285891292,326236304322.311,0.858446501208,16669607.643204877,25.0
2023-01-08,17059.2399444769,328498009829.2725,0.864443193289,16331614.696256422,25.0
2023-01-09,17182.3198521333,330884397269.81604,0.870777665108,16568165.610140678,25.0
2023-01-10,17433.9146320865,335747837175.3695,0.883951640903,18671443.668399256,26.0
2023-01-11,17833.7107656341,343463621577.3181,0.904886150128,16247214.47177786,26.0
2023-01-12,18869.7044842198,363433875432.7606,0.956915395927,17645261.628721908,30.0
2023-01-13,19868.7247454705,382694927746.06995,1.006737285894,19299222.303412113,31.0
2023-01-14,21010.9227200468,404717454271.446,1.063923229924,22543151.069033355,46.0
2023-01-15,20876.0085561075,402139971938.0668,1.056945343653,21360708.697110046,52.0
2023-01-16,21180.4119485681,408023232448.03577,1.071886746547,19564851.90352845,45.0
2023-01-17,21178.2993962595,408003184105.71906,1.071274656024,20950317.645466994,51.0
2023-01-18,20709.6686040327,398993060386.0528,1.047738862359,19114033.153556455,52.0
2023-01-19,21071.8334152542,405989633549.5902,1.066296173366,19225531.967102878,45.0
2023-01-20,22660.7169421391,436621242754.64154,1.145445917644,18240061.154305376,51.0
2023-01-21,22803.172761543,439385714224.06366,1.152147571819,20109654.849325083,53.0
2023-01-22,22716.2771966686,437732794648.68384,1.147415859687,21838359.94420077,53.0
2023-01-23,22929.0248936295,441854991915.7521,1.157946337765,22867527.707946565,50.0
2023-01-24,22611.1268787259,435747150905.5123,1.14168583391,18918440.50491401,52.0
2023-01-25,23109.0845189947,445368746306.4168,1.166238508234,25676773.61340148,51.0
2023-01-26,23008.6894766219,443456176561.58954,1.161820741319,22624571.705655094,54.0
2023-01-27,23070.4964582116,444669613307.60205,1.165635900125,22429274.151801877,55.0
2023-01-28,23008.8094649328,443504792891.1736,1.162375118008,24442485.75123782,52.0
2023-01-29,23774.9963679135,458297300768.152,1.200618353218,23801445.138934355,55.0
2023-01-30,22799.427261543,439511464587.8264,1.15137768201,20350898.923218135,61.0
2023-01-31,23130.0519132087,445901640172.674,1.167609671158,16954037.602669094,51.0
2023-02-01,23727.2026075395,457433839815.10974,1.196241930423,20346134.427086793,56.0
2023-02-02,23505.6048430742,453182984739.08746,1.184795889398,22100256.867046896,60.0
2023-02-03,23445.8131773816,452049702984.0979,1.181415746292,20380037.06304123,60.0
2023-02-04,23355.5243863238,450328730991.77454,1.176437733184,20355870.134656116,58.0
2023-02-05,22957.2251905319,442670747793.2454,1.156408398602,22388253.779740416,58.0
2023-02-06,22745.1650371128,438602754424.7974,1.145679319019,21621117.121486917,56.0
2023-02-07,23266.2692036821,448672031309.6344,1.171652534251,21204357.623230755,54.0
2023-02-08,22937.5799453536,442353295733.7822,1.154986688723,20351657.38350813,58.0
2023-02-09,21818.1989456458,420788022144.0468,1.099040577212,23332309.14710399,55.0
2023-02-10,21620.5667837522,416996331015.9051,1.089446116412,20573391.75123331,48.0
2023-02-11,21864.8626414378,421728294573.3244,1.101770368949,20695417.561901353,49.0
2023-02-12,21772.1373252484,419961857108.6628,1.097210551986,22415712.264169145,50.0
2023-02-13,21798.7157168323,420495779524.61456,1.09866674955,21667418.164248344,48.0
2023-02-14,22222.415043834,428690299515.88525,1.119923157609,21647341.400688175,50.0
2023-02-15,24304.6129827586,468882522753.51,1.22364317031,23873321.525806885,53.0
2023-02-16,23742.4488354763,458063860579.9492,1.195012046683,28291380.22294443,62.0
2023-02-17,24607.3356054939,474775525177.3805,1.237767811543,25714299.92522733,61.0
2023-02-18,24636.5266127995,475364602543.9585,1.239058645614,26343409.639495973,60.0
2023-02-19,24366.9907606663,470188548638.2596,1.225347760367,25635697.747482333,60.0
2023-02-20,24797.8430359439,478525110573.91046,1.246658143379,24027013.111182638,58.0
2023-02-21,24400.3893898305,470880895681.777,1.226544841574,26512359.26103933,60.0
2023-02-22,24163.7389812975,466335136342.27606,1.214898364016,21468764.329053212,59.0
2023-02-23,23910.0342104033,461464448220.81104,1.20196788302,26565544.355084326,56.0
2023-02-24,23175.8242036821,447313723306.11865,1.165447448567,20417436.704952147,53.0
2023-02-25,23159.8154403857,447020226642.79895,1.164771417267,16083980.15403232,52.0
2023-02-26,23542.0964281122,454423557531.8094,1.183865293006,24782400.469027933,51.0
2023-02-27,23504.1894178843,453712418114.22455,1.181751158136,21360913.713135105,50.0
2023-02-28,23145.9491277031,446816954241.5268,1.165088210397,20630776.02077309,53.0
2023-03-01,23610.6590902981,455812950761.41614,1.188892073095,25988722.583811883,50.0
2023-03-02,23470.0254815897,453119084947.0604,1.181929202448,21657536.22815396,51.0
2023-03-03,22350.0962340736,431520872630.53033,1.126016843463,24203335.93106573,50.0
2023-03-04,22334.2852638808,431236820216.16016,1.125231451633,21944599.480469976,50.0
2023-03-05,22419.8171390999,432910012445.1529,1.130220819242,22389334.56458218,47.0
2023-03-06,22414.7033056692,432829758358.50635,1.130223291427,19320752.866531476,48.0
2023-03-07,22174.6484725307,428217144455.89264,1.122035533533,23616222.72450257,49.0
2023-03-08,21701.3846227352,419095929575.50745,1.098460296734,18928979.35012383,50.0
2023-03-09,20349.8141732905,393011644658.6809,1.031092147146,19039458.643895354,44.0
2023-03-10,20240.406694623,390915883867.3412,1.026171253096,17894803.56988819,34.0
2023-03-11,20585.2343290473,397596985986.37195,1.043781214381,21477230.284296937,33.0
2023-03-12,22065.9800359439,426219300507.4272,1.118453254664,21186496.49970484,33.0
2023-03-13,24154.4290946815,466582802785.16895,1.222477139001,23087128.98074996,49.0
2023-03-14,24769.0175691409,478477196465.55774,1.252017069531,23955889.051380202,56.0
2023-03-15,24409.8017518995,471560444512.56,1.233259096934,23485522.6442761,50.0
2023-03-16,25043.2388468732,483818462449.3984,1.264318230866,21513991.934607737,52.0
2023-03-17,27450.6282933957,530352818442.7366,1.381709504388,25280852.552496247,51.0
2023-03-18,26985.7359915254,521398305888.95514,1.357927080335,28644944.5912276,64.0
2023-03-19,28185.2043319696,544599611414.525,1.41718434858,26477878.719646867,63.0
2023-03-20,27834.3361090006,537846862752.9635,1.398348824456,27627804.86632807,66.0
2023-03-21,28172.7950558153,544412485046.96814,1.413889214116,26497064.86479075,68.0
2023-03-22,27341.5571297487,528376772923.254,1.371700451034,29225710.419680897,62.0
2023-03-23,28387.8897495617,548629664659.69635,1.421886913625,34269759.33971421,57.0
2023-03-24,27464.1249453536,530804620773.4184,1.375231386162,29533422.016249567,61.0
2023-03-25,27488.954880187,531309425740.7959,1.376280144651,25755315.778535493,64.0
2023-03-26,28049.3916911163,542166852116.8292,1.403671575252,25539403.027980726,64.0
2023-03-27,27154.9963702513,524904198224.35614,1.357098415255,26143030.485642947,64.0
2023-03-28,27283.9634029807,527419972348.9932,1.363066939643,23379336.215017386,59.0
2023-03-29,28389.2917784921,548812901630.88776,1.417071461284,26591193.533266988,57.0
2023-03-30,28021.5583009936,541731139042.2273,1.420441511641,28612052.69058096,60.0
2023-03-31,28514.6813062537,551289644886.5577,1.443820674085,25754269.689730845,63.0
2023-04-01,28494.5638863238,550925636746.9945,1.442211549223,25771404.496490154,61.0
2023-04-02,28161.9980362361,544521897457.7699,1.425206305097,27387521.07343141,63.0
2023-04-03,27850.9799436002,538531058881.4758,1.409099995135,23697637.145516127,63.0
2023-04-04,28113.9585187025,543644520583.2456,1.4219430768,29712370.380244203,62.0
2023-04-05,28190.3116063705,545145463891.8711,1.424960408187,25533999.319590658,62.0
2023-04-06,28049.0744763296,542442263241.96606,1.41726242259,29988656.93568959,63.0
2023-04-07,27936.8042609585,540295858608.64746,1.411891341659,25883474.596045014,64.0
2023-04-08,27964.0512498539,540848505456.9017,1.413111240664,26655771.28270032,61.0
2023-04-09,28357.8072703098,548489957869.8929,1.432780320048,25984841.21278582,61.0
2023-04-10,29687.5651846873,574232641225.8341,1.498410626119,22540478.67849652,62.0
2023-04-11,30247.0959193454,585084494471.6055,1.524007596955,30278886.883851,68.0
2023-04-12,29913.0035463472,578651893926.3026,1.506773205338,30739675.958873477,65.0
2023-04-13,30370.82207218,587535115392.9287,1.528589539867,27603326.707211237,61.0
2023-04-14,30458.9700414962,589267023015.4193,1.531450017782,27977114.940560613,68.0
2023-04-15,30342.0591084161,587035196990.9066,1.525286478334,31009798.333244104,68.0
2023-04-16,30312.9308533022,586495138075.4224,1.523487449103,23967480.70486132,68.0
2023-04-17,29469.5050727645,570205069298.4104,1.481199761253,29788462.913373288,69.0
2023-04-18,30366.8723813559,587599723277.2472,1.524898878521,31642501.63757007,58.0
2023-04-19,28796.7440952659,557242719709.9989,1.445557031038,26367118.299820937,63.0
2023-04-20,28251.2763790181,546710916057.33606,1.418296444501,24467944.962969966,52.0
2023-04-21,27292.0211052016,528172405706.8922,1.370138666353,26017667.261768978,50.0
2023-04-22,27827.5475920514,538562166443.6984,1.396814023725,25972883.28916762,53.0
2023-04-23,27604.6855742256,534274354377.7351,1.385375480736,25740162.140966076,56.0
2023-04-24,27520.1996729982,532663425806.69855,1.381178300296,25151563.91860913,53.0
2023-04-25,28302.6942180012,547831002433.11847,1.420027669157,22252108.61633086,53.0
2023-04-26,28384.2340333139,549432360964.4666,1.423548393886,24384973.37872218,56.0
2023-04-27,29465.5514272355,570387314623.2344,1.477024680925,25220465.91221518,59.0
2023-04-28,29350.811886616,568193179248.3892,1.470212541775,28310744.88306382,64.0
2023-04-29,29221.5145075979,565715172681.3684,1.463534273428,26352027.404240478,64.0
2023-04-30,29362.0867974868,568463747930.4902,1.470402257877,28548026.97705134,60.0
2023-05-01,28114.9531873174,544350638079.246,1.408272273073,35120914.85198403,63.0
2023-05-02,28690.5809959088,555518848523.076,1.436592482997,26436400.048662677,55.0
2023-05-03,29045.0427735243,562407679427.0454,1.45181633614,28706505.872158974,64.0
2023-05-04,28855.8574465225,558770759439.337,1.442232154866,29770202.04218574,64.0
2023-05-05,29552.9695236704,572291761122.6547,1.476466635695,25724804.124775995,61.0
2023-05-06,28899.4629602572,559663552176.2677,1.443843173393,32521180.410668414,60.0
2023-05-07,28761.738434249,557021382195.3127,1.429877064919,36809638.64957858,64.0
2023-05-08,27727.2854091175,537011131120.9944,1.378067479397,41744197.067098685,60.0
2023-05-09,27642.4281092928,535393735937.8805,1.374090435543,38255911.8781401,51.0
2023-05-10,27646.004902104,535492387106.549,1.374436923429,38971069.437675245,52.0
2023-05-11,26986.271065751,522739066994.568,1.341912915639,31079349.01717088,52.0
2023-05-12,26773.3443591467,518638152372.56696,1.331264514159,27932158.246966116,49.0
2023-05-13,26841.3982913501,519980779846.8074,1.334669775407,27237496.705574512,48.0
2023-05-14,26918.261597896,521499075810.7013,1.338338944895,31630058.255630765,48.0
2023-05-15,27231.6216052016,527594953250.6773,1.352469393563,27603389.649954077,50.0
2023-05-16,27025.7181864407,523631551804.1511,1.341803499909,30101350.309985295,54.0
2023-05-17,27401.0440610754,530931006408.4277,1.360182926857,29549110.27574375,50.0
2023-05-18,26843.2350938048,520146384933.0292,1.332798511609,26859030.9345914,51.0
2023-05-19,26889.503631502,521068147947.558,1.335285312277,28738962.120203372,48.0
2023-05-20,27100.8582878434,525185993610.3449,1.345668504663,24375940.640033692,48.0
2023-05-21,26777.0977831677,518937128063.57935,1.329584607553,27415847.9731961,52.0
2023-05-22,26858.7370637054,520543460954.97534,1.331796174941,26059060.50144273,49.0
2023-05-23,27226.8558763881,527704099086.77527,1.349756710174,28129493.496464286,50.0
2023-05-24,26341.4306446522,510566222468.4846,1.306148991112,25204426.061596133,50.0
2023-05-25,26484.8359234366,513370789092.2958,1.312302574122,27253825.798840698,51.0
2023-05-26,26720.3838071303,517962100400.9786,1.323951129649,28022067.177655425,49.0
2023-05-27,26854.5403702513,520586999345.351,1.330559181986,25895617.414968994,48.0
2023-05-28,28097.5211259497,544710821944.3064,1.391560954233,29018379.77947518,50.0
2023-05-29,27765.0728693746,538293946912.9947,1.374801000798,30580345.092994474,52.0
2023-05-30,27712.4915844535,537301203182.37537,1.371662586882,28992477.242635764,51.0
2023-05-31,27217.6832580362,527731641093.4781,1.347122513076,25853003.322265837,51.0
2023-06-01,26825.3713451198,520147121316.72687,1.32755818548,24808640.12866411,52.0
2023-06-02,27255.2279941555,528510029107.58826,1.348499664123,30128726.13526578,50.0
2023-06-03,27079.4084643483,525122689418.9404,1.339845350422,23625499.65267871,53.0
2023-06-04,27158.25456955,526676790956.72736,1.343716524322,26178919.49258366,52.0
2023-06-05,25785.8514842198,500084181918.0878,1.276417765634,24355694.08839815,53.0
2023-06-06,27213.7705187025,527802559981.0705,1.3462357416,27031043.478327114,44.0
2023-06-07,26339.5790292227,510870113654.00055,1.303228127244,25121515.433733575,53.0
2023-06-08,26521.693600526,514427849387.03986,1.312170481703,27695869.968815308,50.0
2023-06-09,26470.6775780245,513466277051.1745,1.309627647538,30334803.515606057,50.0
2023-06-10,25863.2138506721,501707862683.3152,1.279906228962,26188014.77306707,49.0
2023-06-11,25906.8281516657,502580307777.0159,1.282204028842,27237566.629978757,47.0
2023-06-12,25906.7519354179,502604249932.6571,1.282415132209,26511537.377856184,47.0
2023-06-13,25880.8599734074,502125710654.5159,1.281288526881,24857915.761624184,45.0
2023-06-14,25097.5853796026,486948042919.9202,1.242758133707,20934320.22248748,46.0
2023-06-15,25559.1433293396,495926918719.6621,1.265794710232,24289275.439930815,41.0
2023-06-16,26331.8200943892,510944432248.7327,1.303742036635,25815640.766585577,47.0
2023-06-17,26514.1713495032,514505988281.25287,1.312806147734,24576941.293343797,47.0
2023-06-18,26353.962682934,511422019499.6096,1.304485514887,25864498.312777586,49.0
2023-06-19,26778.0634415547,519675836338.162,1.326002267293,24358877.690667883,47.0
2023-06-20,28305.4204573349,549340968935.672,1.401058308786,24496915.027535625,49.0
2023-06-21,30099.5153509643,584182850882.5013,1.487688159529,23415578.90437153,59.0
2023-06-22,29952.5112866745,581355386790.9049,1.479224774259,27140370.526518404,65.0
2023-06-23,30638.3537644652,594691002089.546,1.511461032551,25333271.066190463,65.0
2023-06-24,30549.0162872589,592984835953.4076,1.506266238891,29007262.104907636,62.0
2023-06-25,30467.4403705435,591430505950.9973,1.501725462895,30195817.85050738,64.0
2023-06-26,30255.8861241964,587351447287.8134,1.490477217783,29036935.726409893,55.0
2023-06-27,30667.0762948568,595360633206.1908,1.508993136561,27695094.94705815,59.0
2023-06-28,30104.0432717709,584450413633.0168,1.480047953676,21378015.35699098,62.0
2023-06-29,30460.792978083,591404272513.048,1.4974352167,28907158.299600467,54.0
2023-06-30,30484.503257744,591894717187.0422,1.497404119431,31268571.422430255,56.0
2023-07-01,30581.6889655172,593807120118.1417,1.500071404388,26154914.732571002,59.0
2023-07-02,30594.2164736996,594083065323.3347,1.500295120753,33775253.848481484,63.0
2023-07-03,31135.3575993571,604617684181.0029,1.525922363387,27990140.909918316,62.0
2023-07-04,30799.9474558738,598131495142.3197,1.509148391226,28640397.54593083,64.0
2023-07-05,30497.8221282876,592293990836.9595,1.494037535141,30309671.13015693,61.0
2023-07-06,29979.7298094681,582258236308.4534,1.470491737414,27125275.64271407,56.0
2023-07-07,30329.8829786674,589091989840.958,1.487208780434,34013005.20105904,55.0
2023-07-08,30263.6196341321,587838636815.4672,1.483788128844,34114021.652351,58.0
2023-07-09,30163.2210563998,585920361083.212,1.478660537861,33188679.628863256,55.0
2023-07-10,30394.6555806546,590445229947.0143,1.489525354536,29651100.59188326,56.0
2023-07-11,30616.247094097,594775689277.0168,1.499536522954,26664260.808558695,57.0
2023-07-12,30385.6087852133,590322472174.5057,1.487755265888,28532856.624235082,64.0
2023-07-13,31434.7354704851,610728166020.4672,1.538500113181,23641573.302443318,57.0
2023-07-14,30310.6720204559,588915499105.7461,1.483457241083,27519041.337585144,60.0
2023-07-15,30290.8905958504,588557285440.3251,1.482403144167,27066441.91831429,56.0
2023-07-16,30249.7729658095,587787667157.1555,1.480253300626,29842687.815297596,57.0
2023-07-17,30143.7462744009,585753069498.2948,1.475399676867,26196758.55308894,54.0
2023-07-18,29835.7474076563,579798246310.3221,1.45985580542,31319782.33021599,56.0
2023-07-19,29913.0294646406,581327738448.3727,1.463037215762,28328021.50246617,50.0
2023-07-20,29805.6065707189,579263933757.5835,1.457534391178,24707512.102940787,56.0
2023-07-21,29919.6934921099,581502126093.2744,1.463442609814,21607034.364091497,50.0
2023-07-22,29726.0096271186,577762692312.1978,1.453936935337,26432278.228747524,52.0
2023-07-23,30066.5724482759,584409586208.3058,1.470319604139,28310247.069138404,54.0
2023-07-24,29178.3597042665,567172583835.5377,1.427138509577,28407356.750944234,55.0
2023-07-25,29221.2548533022,568031588349.4268,1.42923855151,25712518.25357459,50.0
2023-07-26,29361.5917580362,570786020995.8512,1.436080716187,26926803.941132326,51.0
2023-07-27,29201.6865175336,567702667641.671,1.429632064392,26347218.51898918,51.0
2023-07-28,29316.3130751023,569956745528.741,1.440164978549,26233809.358800165,52.0
2023-07-29,29360.376179135,570837626124.9584,1.442211649973,24706378.94273607,52.0
2023-07-30,29262.8367337814,568971946350.4604,1.437384415792,31692642.533020645,52.0
2023-07-31,29219.8201887785,568161304123.1444,1.435482408871,27510234.359162603,50.0
2023-08-01,29499.5875385739,573626834711.752,1.449024030947,26122899.546493188,53.0
2023-08-02,29143.1519620105,566723906311.3193,1.432048628755,29363951.078214865,53.0
2023-08-03,29192.3448617767,567708072135.62,1.434367776395,28247538.053915504,52.0
2023-08-04,29057.2532437171,565102898970.0577,1.427652983063,23104041.166844852,54.0
2023-08-05,29053.0956975453,565050006983.1484,1.427408392655,28591503.046726555,50.0
2023-08-06,29048.0433275862,564981518319.1797,1.427044043698,30288540.36209772,49.0
2023-08-07,29164.3585873758,567270450866.943,1.432710437146,27209670.747621182,49.0
2023-08-08,29779.511383986,579258937400.4265,1.46267267691,23875114.96975787,54.0
2023-08-09,29582.9442375804,575465345987.5969,1.452750656477,30918658.40601437,50.0
2023-08-10,29430.1599117475,572516652889.1097,1.445222004734,24172398.41337492,53.0
2023-08-11,29399.784739626,571953498583.0272,1.443460117805,28454990.93611478,51.0
2023-08-12,29415.733902104,572294481733.854,1.444002195989,31294824.65651836,54.0
2023-08-13,29286.1176110462,569797456814.3981,1.437480909277,25585662.894784916,54.0
2023-08-14,29408.9717127411,572219165382.1079,1.443311936754,32337872.752744462,50.0
2023-08-15,29167.59721654,567553842371.7332,1.43140313407,31915144.915740907,53.0
2023-08-16,28754.2924079486,559540898713.4391,1.411251226179,30586968.731064703,52.0
2023-08-17,26660.5627264757,518824196992.3581,1.309597789983,28424682.20544334,50.0
2023-08-18,26037.3658474576,506719180176.8718,1.279955274829,23433019.422335666,37.0
2023-08-19,26093.981808007,507843828672.9706,1.282875825078,23221911.614093296,39.0
2023-08-20,26176.4721642315,509475768372.07227,1.287026193244,27190186.429498125,37.0
2023-08-21,26128.9050160725,508576908784.24,1.285209423972,27340334.701749604,38.0
2023-08-22,25978.2096914085,505666970507.7364,1.278234400958,24046155.91841951,37.0
2023-08-23,26452.1935882525,514916563795.6458,1.301640510691,23718914.63540224,37.0
2023-08-24,26126.7943331385,508605062140.85895,1.286264498958,23333266.492939506,41.0
2023-08-25,26040.881255114,506954581484.77936,1.282530939849,22467915.225991674,39.0
2023-08-26,26006.1740800701,506301182375.6108,1.280910484603,23075478.398958765,38.0
2023-08-27,26086.3612594974,507881219035.4736,1.284719699038,19271798.243833873,38.0
2023-08-28,26103.2765730567,508229798236.06354,1.285785965076,19666378.699688364,39.0
2023-08-29,27672.2221306254,538804434657.69055,1.3631929159,26890150.788067795,39.0
2023-08-30,27298.997779661,531558900196.0871,1.344866297954,22094413.287385218,49.0
2023-08-31,25954.8665935126,505409690842.3523,1.279294333561,24961857.55441304,52.0
2023-09-01,25802.7885298071,502472681320.6064,1.272142442172,25120794.91081459,40.0
2023-09-02,25868.2960976037,503772923101.216,1.275429178013,25144099.92728905,39.0
2023-09-03,25962.5475689655,505634064276.9361,1.280178738226,26107291.39871566,40.0
2023-09-04,25799.5256870251,502483154477.98334,1.272295663234,25039640.94070276,40.0
2023-09-05,25782.3622200468,502168852413.6942,1.271797475869,21245406.274935115,40.0
2023-09-06,25754.7902676797,501653557916.837,1.270666304167,22504229.026187494,42.0
2023-09-07,26210.6045637054,510555856977.8189,1.293153415402,24404908.237159327,41.0
2023-09-08,25904.6982127411,504618646366.032,1.278230950625,22598608.962329462,46.0
2023-09-09,25894.6205976037,504446774367.6367,1.277871761676,25270696.568339124,41.0
2023-09-10,25831.4647802455,503240183985.3009,1.274805713565,24948509.55641232,40.0
2023-09-11,25135.0393781414,489697629060.51953,1.240998802155,26180834.564799786,40.0
2023-09-12,25859.7018068381,503838775481.52295,1.276849786407,23588981.36153588,30.0
2023-09-13,26226.8667524839,511016547221.9484,1.294929881704,24786596.15628565,41.0
2023-09-14,26556.056943308,517457530984.23016,1.31072461763,27600711.13450581,45.0
2023-09-15,26672.6160818235,519760082134.145,1.316247721823,32037508.81394793,45.0
2023-09-16,26555.6361031561,517506259356.38794,1.31045230781,26464639.493225966,43.0
2023-09-17,26502.4321189363,516494120490.55426,1.30778359727,25479813.23061756,46.0
2023-09-18,26764.6319064874,521630111130.5716,1.320321096515,27760078.561090413,46.0
2023-09-19,27215.0504848042,530432200788.9904,1.341491282124,25100244.17051251,46.0
2023-09-20,27133.4037235535,528865632041.9488,1.337531751739,26065716.14019558,47.0
2023-09-21,26571.5952919345,517938166731.5329,1.310046276386,24381114.451694295,47.0
2023-09-22,26581.1476116306,518145793262.0893,1.310529519075,22706065.06682296,43.0
2023-09-23,26575.776386616,518067003459.20776,1.310250960634,27666483.922672935,47.0
2023-09-24,26286.6410488019,512454598334.4112,1.296058458113,25269067.88255642,44.0
